OBJECTID,Name,Jurisdiction,County,Type,Sub_Type,Status,Acres,Source,centroid_lat,centroid_lon
22679,Shannon Glen Park,Dublin,FRA,PARK,N,Public,7.75555113,Dublin,40.1365628,-83.1659559
22680,Llewellyn Farms South,Dublin,FRA,PARK,N,Public,5.44787433,Dublin,40.0777662,-83.1161812
22681,Riverside Drive Park,Dublin,FRA,PARK,C,Public,40.21718922,Dublin,40.1218711,-83.1057401
22682,Riverside Woods Open Space "B",Dublin,FRA,GREEN SPACE,NOS,Public,18.75813013,Dublin,40.1187893,-83.1057531
22683,Concord Lakes,Grove City,FRA,PARK,C,Public,7.45784017,Grove City,39.8883001,-83.1161538
22684,Murfin Fields,Grove City,FRA,PARK,C,Public,50.39875564,Grove City,39.8704360,-83.0814442
22685,Municipal Park And Recreation Center,Obetz,FRA,RECREATION,SPU,Public,2.89358092,,39.8792514,-82.9561425
22686,Avery Park,Dublin,FRA,PARK,C,Public,84.23659934,Dublin,40.1250244,-83.1605018
22688,Worthington Hills Park,Columbus,FRA,PARK,N,Public,6.38245617,Columbus,40.1223940,-83.0332486
22689,Pinnacle Golf Club,Grove City,FRA,GOLF,GOLF,Public,146.32497374,Grove City,39.8648239,-83.0404719
22690,Blacklick Creek Greenway Trail,Columbus,FRA,PARK,M,Public,167.067826,Metro Parks,39.8981020,-82.8554439
22697,Ernest Cherrington Park,Westerville,FRA,PARK,C,Public,21.3955942,Westerville,40.1169882,-82.9372435
22698,Hoover Reservoir,Columbus,FRA,PARK,R,Public,972.65611743,Columbus,40.1184541,-82.8770015
22699,Alum Creek Park North,Westerville,FRA,PARK,R,Public,44.33360926,Westerville,40.1227528,-82.9395758
22700,Cooke Park,Columbus,FRA,PARK,C,Public,9.35391801,Columbus,40.0473256,-82.9708406
22701,The Golf Club Of Dublin,Dublin,FRA,GOLF,GOLF,Public,203.93086103,,40.0875715,-83.1750691
22702,Hayden Run Village Park,Hilliard,FRA,PARK,N,Public,3.91387709,,40.0487898,-83.1597029
22703,Franks Park,Columbus,FRA,PARK,C,Public,53.68112259,Columbus,40.0133272,-83.1685448
22705,Nelson Park,Columbus,FRA,PARK,C,Public,29.54379488,parcels,39.9753717,-82.9456877
22707,Keller Park,Columbus,FRA,PARK,NOS,Public,0.48234667,Columbus,39.9401737,-82.9979597
22708,Lincoln Park,Columbus,FRA,PARK,C,Public,15.81841545,Columbus,39.9289509,-82.9798782
22709,Barack Recreation,Columbus,FRA,PARK,C,Public,0.46007803,FCA,39.9282085,-82.9785147
22710,Eagle Eye Golf Course,Whitehall,FRA,GOLF,GOLF,Public,59.60353714,,39.9815321,-82.9057807
22711,Lazelle Woods Park,Columbus,FRA,PARK,C,Public,48.78506065,Columbus,40.1322539,-82.9863351
22716,Girl Scout Camp,Township,FRA,RECREATION,SPU,Private,226.91185812,,39.9718400,-83.2441910
22719,Obetz (Lutheran),Obetz,FRA,CEMETERY,CEM,Public,30.29439072,,39.8752174,-82.9480012
22720,Eastlawn,Columbus,FRA,CEMETERY,CEM,Public,38.88330014,,39.9958177,-82.9534823
22721,Evergreen,Columbus,FRA,CEMETERY,CEM,Public,36.16134971,,39.9954003,-82.9563859
22722,Temple-Israel,Columbus,FRA,CEMETERY,CEM,Public,85.30345983,Jefferson Twp,39.9813994,-82.8482494
22723,Glen Rest Memorial Estate,Reynoldsburg,FRA,CEMETERY,CEM,Public,87.13709957,,39.9535914,-82.7802140
22724,Green Lawn,Township,FRA,CEMETERY,CEM,Public,330.99261004,,39.9391967,-83.0298732
22725,Wesley Chapel,Township,FRA,CEMETERY,CEM,Public,30.0641095,,40.0175492,-83.1023961
22726,Old Franklinton,Columbus,FRA,CEMETERY,CEM,Public,1.60234392,Columbus,39.9628712,-83.0220768
22727,Kempton,Columbus,FRA,CEMETERY,CEM,Public,0.33994419,,40.0592331,-83.0352517
22728,Carlisle,Columbus,FRA,CEMETERY,CEM,Public,0.51043578,,39.9528286,-82.8487563
22729,Jewish (Old),Columbus,FRA,CEMETERY,CEM,Public,2.70762633,,39.9330304,-82.9413132
22730,Beth Jacob (New Jewish),Columbus,FRA,CEMETERY,CEM,Public,36.79943045,,39.9169513,-82.9345168
22731,Mifflin Township,Gahanna,FRA,CEMETERY,CEM,Public,12.42202916,,40.0200317,-82.8846497
22732,German Lutheran,Grove City,FRA,CEMETERY,CEM,Public,1.00775683,,39.8807506,-83.1002308
22733,Grove City,Grove City,FRA,CEMETERY,CEM,Public,7.42139724,,39.8811938,-83.0987050
22734,Hill Road Methodist,Reynoldsburg,FRA,CEMETERY,CEM,Public,1.46569666,,39.9570497,-82.7931046
22735,Olde Methodist,Westerville,FRA,CEMETERY,CEM,Public,0.6015067,,40.1292613,-82.9356429
22736,Otterbein Cemetery,Westerville,FRA,CEMETERY,CEM,Public,1.94554578,,40.1205021,-82.9360820
22737,Otterbein,Westerville,FRA,CEMETERY,CEM,Public,4.01693346,,40.1213694,-82.9360885
22738,Central Blendon (Old Church Pioneer),Blendon Township,FRA,CEMETERY,CEM,Public,15.39564986,,40.0960079,-82.9040270
22739,Green Lawn Abbey,Township,FRA,CEMETERY,CEM,Public,2.34533392,,39.9403015,-83.0162098
22740,Walnut Hill Methodist,Township,FRA,CEMETERY,CEM,Public,1.80389615,,39.8611572,-82.9769486
22741,Fernwood,Township,FRA,CEMETERY,CEM,Public,18.34827084,,39.8167808,-82.9857451
22742,Stimmel,Township,FRA,CEMETERY,CEM,Public,0.11133825,,39.8740560,-82.9880820
22743,Walnut Hill Methodist,Township,FRA,CEMETERY,CEM,Public,4.26944753,,39.8606362,-82.9778059
22744,Lockbourne,Lockbourne,FRA,CEMETERY,CEM,Public,0.62930883,,39.8086147,-82.9660515
22745,Concord United Methodist Church,Township,FRA,CEMETERY,CEM,Public,11.75322979,,39.8371134,-83.0724907
22746,Scioto (Strader),Township,FRA,CEMETERY,CEM,Public,2.64788941,,39.8099358,-83.0354594
22747,Thomas Adams Barbee,Grove City,FRA,CEMETERY,CEM,Public,0.42180437,Grove City,39.8596645,-83.0709237
22748,East Concord Cemetery,Township,FRA,CEMETERY,CEM,Public,15.25048046,,39.8364152,-83.0751940
22749,Headley,Township,FRA,CEMETERY,CEM,Public,1.06696177,,40.0431470,-82.8071396
22750,Havens (Edgar),Township,FRA,CEMETERY,CEM,Public,0.6363487,,40.0160272,-82.8131364
22751,Dague,Township,FRA,CEMETERY,CEM,Public,0.21654863,,40.0529380,-82.8431943
22752,Shull Road Historic Preserve,Township,FRA,CEMETERY,CEM,Public,14.03350796,Jefferson Twp,40.0487132,-82.8402200
22753,Jefferson Township,Township,FRA,CEMETERY,CEM,Public,5.93725702,Jefferson Twp,40.0004526,-82.8090612
22754,Asbury Methodist Episcopal,Township,FRA,CEMETERY,CEM,Public,3.78572329,,39.8946479,-82.8731704
22755,Truro Presbyterian (Truro Madison),Township,FRA,CEMETERY,CEM,Public,1.82952513,,39.9142606,-82.8621912
22756,Hopewell Methodist Episcopal,Township,FRA,CEMETERY,CEM,Public,2.73920351,,39.8027233,-82.8939651
22757,Winchester Abbey,Canal Winchester,FRA,CEMETERY,CEM,Public,24.95918697,,39.8580044,-82.8196394
22758,Groveport,Groveport,FRA,CEMETERY,CEM,Public,2.48035387,,39.8491324,-82.8864316
22759,Davis Historical,Township,FRA,CEMETERY,CEM,Public,0.19980477,,40.0838752,-83.1099881
22760,Union (Smith),Township,FRA,CEMETERY,CEM,Public,0.97446109,,40.1144161,-82.8547509
22761,Burnside,Township,FRA,CEMETERY,CEM,Public,0.35089675,,40.1052336,-82.7777180
22762,New Albany,New Albany,FRA,CEMETERY,CEM,Public,0.50482476,,40.0811599,-82.8098979
22763,New Albany,New Albany,FRA,CEMETERY,CEM,Public,0.00595355,,40.0809999,-82.8101356
22764,Wagner (Triplett),New Albany,FRA,CEMETERY,CEM,Public,0.56618917,,40.0978659,-82.8024183
22765,Sunset,Township,FRA,CEMETERY,CEM,Public,131.76372583,,39.9439422,-83.1855713
22766,Clover,Columbus,FRA,CEMETERY,CEM,Public,0.50575758,,39.9625152,-83.1687419
22767,Flint Cemetery,Township,FRA,CEMETERY,CEM,Public,0.02797975,,40.1317167,-83.0082888
22768,Silent Home,Township,FRA,CEMETERY,CEM,Public,7.12852548,,39.9517416,-82.7987752
22769,Rings,Township,FRA,CEMETERY,CEM,Public,0.19433808,,40.0626350,-83.1829532
22770,Sandy Corners,Dublin,FRA,CEMETERY,CEM,Public,0.433655,Dublin,40.0802038,-83.1572521
22771,Clime,Columbus,FRA,CEMETERY,CEM,Public,0.28817514,,39.9290582,-83.0991722
23002,Union Cemetery Association,Columbus,FRA,CEMETERY,CEM,Public,110.33744147,,40.0233021,-83.0264360
23004,Flint (Gardner),Township,FRA,CEMETERY,CEM,Public,11.30094129,,40.1329225,-83.0098441
23006,Dublin (I.O.O.F.),Dublin,FRA,CEMETERY,CEM,Public,12.00897864,Dublin,40.0977572,-83.1171951
23007,Indian Run,Dublin,FRA,CEMETERY,CEM,Public,0.5502631,Dublin,40.1022524,-83.1153519
23008,St. John'S Lutheran (Horch),Dublin,FRA,CEMETERY,CEM,Public,0.4093088,Dublin,40.0922317,-83.1581498
23009,Mt Calvary,Township,FRA,CEMETERY,CEM,Public,42.11052268,,39.9467375,-83.0242558
23021,Grove City Cemetery West,Grove City,FRA,CEMETERY,CEM,Public,22.98039756,,39.8791047,-83.1087936
23022,Franklin Hills Memory Gardens,Township,FRA,CEMETERY,CEM,Public,80.28652746,,39.8070747,-82.8265406
23023,Muffin Township,Gahanna,FRA,CEMETERY,CEM,Public,0.72919489,,40.0213181,-82.8834674
23024,Muffin Township,Gahanna,FRA,CEMETERY,CEM,Public,8.4497836,,40.0218240,-82.8849050
23025,Walnut Grove,Worthington,FRA,CEMETERY,CEM,Public,22.42029216,,40.0755975,-83.0247685
23055,Alton,Township,FRA,CEMETERY,CEM,Public,13.68106816,,39.9547672,-83.1683727
23056,Alton Methodist Episcopal,Township,FRA,CEMETERY,CEM,Public,0.82550235,,39.9493885,-83.1729158
23057,Galloway,Township,FRA,CEMETERY,CEM,Public,8.25467466,,39.9091882,-83.1613318
23058,Riverside,Columbus,FRA,CEMETERY,CEM,Public,13.65280801,,40.0380525,-82.9283120
23066,St. Joseph Catholic,Columbus,FRA,CEMETERY,CEM,Public,717.35478093,,39.8207621,-82.9855103
23067,Pet Cemetery,Columbus,FRA,CEMETERY,CEM,Public,3.04552014,,39.9986157,-82.8727608
23068,Mt Zion United Brethren,Dublin,FRA,CEMETERY,CEM,Public,1.56670855,Dublin,40.1391335,-83.1442003
23069,St. Paul'S Lutheran,Township,FRA,CEMETERY,CEM,Public,0.98796017,,40.1183995,-82.8746283
23072,Maplewood,New Albany,FRA,CEMETERY,CEM,Public,13.29631092,,40.0769126,-82.8114803
23073,Otterbien Cemetery,Westerville,FRA,CEMETERY,CEM,Public,4.9010936,,40.1210647,-82.9347309
23074,West Pioneer,Westerville,FRA,CEMETERY,CEM,Public,4.42927963,orthos,40.1049779,-82.9265406
23075,Cemetery,Gahanna,FRA,CEMETERY,CEM,Public,0.77753965,,40.0262858,-82.8765754
23076,Cemetery,Township,FRA,CEMETERY,CEM,Public,0.97251161,,39.9191505,-83.0504033
23079,Cemetery,Township,FRA,CEMETERY,CEM,Public,0.16709835,,40.0317565,-82.8176119
23080,Hendren (Barnhart),Groveport,FRA,CEMETERY,CEM,Public,31.8392364,,39.8637403,-82.9019190
23081,Baptist (Primitive),Township,FRA,CEMETERY,CEM,Public,0.68608545,,39.9525414,-82.8007480
23082,Bickett-Richards,Upper Arlington,FRA,CEMETERY,CEM,Public,0.15330843,,40.0275228,-83.0903155
23083,Camp Chase Confederate,Columbus,FRA,CEMETERY,CEM,Public,1.44911859,,39.9438486,-83.0759705
23084,Chenoweth,Township,FRA,CEMETERY,CEM,Public,0.9461284,,39.8223083,-83.1790819
23085,Dominican Sisters,Columbus,FRA,CEMETERY,CEM,Public,0.25027133,,39.9917140,-82.9397642
23086,Ebenezer Methodist Episcopal,Township,FRA,CEMETERY,CEM,Public,0.53481428,,39.8912295,-83.1615954
23088,Grey,Township,FRA,CEMETERY,CEM,Public,0.275925,,39.9071154,-82.8748311
23089,Gundy,Township,FRA,CEMETERY,CEM,Public,0.93412243,,39.8827667,-83.1557723
23090,Hart,Hilliard,FRA,CEMETERY,CEM,Public,0.09921998,,40.0273717,-83.1294951
23091,Kramer,Township,FRA,CEMETERY,CEM,Public,0.8045677,,39.8261655,-82.8120206
23092,Landes (Plum Travis),Columbus,FRA,CEMETERY,CEM,Public,0.11394387,,39.8219599,-82.9700298
23093,Leatherlips,Dublin,FRA,CEMETERY,CEM,Public,0.06709862,,40.1400467,-83.1184031
23094,Legg Walcutt,Upper Arlington,FRA,CEMETERY,CEM,Public,0.27572625,,40.0325646,-83.0649739
23095,Little Pennsylvania - (Biggert),Township,FRA,CEMETERY,CEM,Public,1.04165197,Metro Parks,39.8505989,-83.2012669
23096,Marsh,Grove City,FRA,CEMETERY,CEM,Public,0.3216593,,39.8986375,-83.0599696
23097,Mckendree M.E.,Township,FRA,CEMETERY,CEM,Public,0.29881963,,40.0350942,-82.9621726
23098,Mennonite Church,Columbus,FRA,CEMETERY,CEM,Public,0.22387651,,39.8681032,-82.8271834
23099,Middletown (Stotler),Canal Winchester,FRA,CEMETERY,CEM,Public,0.54825779,,39.8245265,-82.8295138
23100,Mitchell,Dublin,FRA,CEMETERY,CEM,Public,0.08797673,Dublin,40.1091331,-83.1162218
23101,Oak Grove,Township,FRA,CEMETERY,CEM,Public,6.11420229,Metro Parks,39.8947954,-83.2125569
23102,Peters,Township,FRA,CEMETERY,CEM,Public,0.02767801,,39.9325480,-83.1069663
23103,Peters Family,Columbus,FRA,CEMETERY,CEM,Public,0.01421132,,39.9141571,-83.0562282
23104,Postle,Columbus,FRA,CEMETERY,CEM,Public,0.21194091,,39.9426540,-83.1437103
23105,Powell Methodist (Brice Methodist),Columbus,FRA,CEMETERY,CEM,Public,0.31493168,,39.9127799,-82.8287590
23106,Rarey,Township,FRA,CEMETERY,CEM,Public,0.19833171,,39.8236578,-82.8944483
23107,Salem Heights United Methodist Church,Township,FRA,CEMETERY,CEM,Public,0.70022101,,39.9141449,-83.1076930
23108,Seceder (Old United Presbyterian),Reynoldsburg,FRA,CEMETERY,CEM,Public,1.08272233,,39.9405392,-82.7935924
23109,St. James (Jacob) Lutheran,Columbus,FRA,CEMETERY,CEM,Public,0.5605986,,39.9807169,-83.1496477
23110,St. John'S Episcopal Church,Worthington,FRA,CEMETERY,CEM,Public,0.45071669,,40.0885163,-83.0168689
23111,State New Insane,Columbus,FRA,CEMETERY,CEM,Public,0.46877894,,39.9627255,-83.0540290
23112,State Of Ohio Asylum For Insane,Columbus,FRA,CEMETERY,CEM,Public,1.33125823,,39.9631458,-83.0629387
23113,State Old Insane And Penal,Columbus,FRA,CEMETERY,CEM,Public,0.54972905,,39.9650043,-83.0575032
23114,Stevenson (Bowman),Columbus,FRA,CEMETERY,CEM,Public,0.36992847,,39.8992444,-82.8527107
23115,Thomas Seeds,Township,FRA,CEMETERY,CEM,Public,0.56995051,,39.8088013,-83.0747574
23116,Welton (Hanaway),Township,FRA,CEMETERY,CEM,Public,0.37789012,,39.8162538,-82.8563063
23193,Athletic Field,Columbus,FRA,RECREATION,REC,Public,55.61364243,Orthos,40.0683658,-82.9363582
23194,Sawmill Road Parkland,Columbus,FRA,PARK,PRES,Public,17.31315065,Columbus,40.1294791,-83.0872422
23195,Hard Road Parkland,Columbus,FRA,PARK,PRES,Public,39.97290888,Columbus,40.1186116,-83.0510572
23196,Elk Run,Columbus,FRA,PARK,CON,Public,40.85368223,Columbus,39.8994495,-82.8890952
23197,Williams Creek Park,Columbus,FRA,PARK,N,Public,6.39462227,Columbus,39.8903845,-82.9253305
23198,Big Walnut-Williams Rd Coh,Columbus,FRA,PARK,CON,Public,5.70071393,Columbus,39.8986267,-82.8925873
23199,Bre-Kro Parkland,Columbus,FRA,PARK,CON,Public,12.16388103,Columbus,39.9118847,-82.8787450
23200,Clean Ohio Alton Parkland,Columbus,FRA,PARK,PRES,Public,43.5393461,Columbus,39.9463962,-83.1699975
23202,Lehman Parkland,Columbus,FRA,PARK,PRES,Public,7.90511267,Columbus,39.8623219,-82.8148445
23203,Longwood Wetland Park,Columbus,FRA,PARK,CON,Public,15.80619913,Columbus,39.8999498,-82.8152672
23204,Schirm Farms Parkland,Columbus,FRA,PARK,CON,Public,39.4690894,Columbus,39.8696040,-82.8306512
23205,White Ash Parkland,Columbus,FRA,PARK,CON,Public,13.58083845,Columbus,39.8771722,-82.8174999
23206,Mackenbach Parkland,Columbus,FRA,PARK,NOS,Public,17.43136743,Columbus,39.8740516,-82.8305889
23207,Winchester Meadows,Columbus,FRA,PARK,CON,Public,1.62147221,Columbus,39.8750560,-82.8161301
23208,Nafzger Park,Columbus,FRA,PARK,C,Public,0.97310577,Columbus,39.9148379,-82.8640059
23209,Barnett Park,Columbus,FRA,PARK,C,Public,12.40587903,Columbus,39.9478632,-82.9041015
23211,Greenlawn Park,Columbus,FRA,PARK,CON,Public,17.98112572,Columbus,39.9409452,-83.0059710
23212,Alum Creek/Holtzman Parkland,Columbus,FRA,PARK,CON,Public,2.2757097,Columbus,39.9593251,-82.9445673
23213,Holt Ave Parkland,Columbus,FRA,PARK,NOS,Public,0.95758771,Columbus,39.9996581,-82.9473313
23214,Alum Creek Miller Parkland,Columbus,FRA,PARK,N,Public,15.11101233,Columbus,40.0204340,-82.9373394
23215,Alum Creek Koch Parkland Coh,Columbus,FRA,PARK,CON,Public,7.45228323,Columbus,40.0119406,-82.9368099
23216,Alum Creek Freeland Parkland Coh,Columbus,FRA,PARK,N,Public,3.54512079,Columbus,40.0282164,-82.9341925
23217,Eastern Glen Parkland,Columbus,FRA,PARK,CON,Public,4.11286667,Columbus,40.0076185,-82.9347592
23218,Alum Creek Agler Parkland Coh,Columbus,FRA,PARK,CON,Public,0.78494552,Columbus,40.0276006,-82.9340926
23219,Parkview Parkland,Columbus,FRA,PARK,CON,Public,3.61638829,Columbus,40.0195608,-83.0039250
23220,Glen Echo Park,Columbus,FRA,PARK,N,Public,7.13747679,Columbus,40.0193874,-82.9985114
23221,Blackburn Park,Columbus,FRA,PARK,C,Public,5.49784954,Columbus,39.9591926,-82.9752207
23222,Rocky Fork/Warner Rd Parkland,Columbus,FRA,PARK,CON,Public,3.69219721,Columbus,40.0903514,-82.8465010
23223,Rocky Fork Creek Parkland,Columbus,FRA,PARK,CON,Public,7.46229701,Columbus,40.0894601,-82.8471477
23224,West Albany Wetlands,Columbus,FRA,PARK,CON,Public,7.85920979,Columbus,40.1053490,-82.8302937
23225,Albany Crossing Park,Columbus,FRA,PARK,N,Public,11.09383451,Columbus,40.0959218,-82.8553042
23226,Hamilton Road Wetland,Columbus,FRA,PARK,CON,Public,77.74519476,Columbus,40.0854597,-82.8589274
23227,Westerville Crossing Parkland,Columbus,FRA,PARK,CON,Public,7.2107093,Columbus,40.0861731,-82.9230125
23228,Westerville Crossing Parkland,Columbus,FRA,PARK,CON,Public,4.11939606,Columbus,40.0892928,-82.9254853
23229,Woodstream Park,Columbus,FRA,PARK,CON,Public,4.1957017,Columbus,40.0708781,-82.8972598
23230,Virginia Terrace Parkland,Columbus,FRA,PARK,CON,Public,13.80524653,Columbus,40.0473666,-82.8894820
23231,Alum Creek/Innis Parkland Coh,Columbus,FRA,PARK,CON,Public,1.53885948,Columbus,40.0328681,-82.9333562
23232,Dysart Run & E Broad St Parkland,Columbus,FRA,PARK,CON,Public,6.58082171,Columbus,39.9937719,-82.7796014
23233,Creekstone Parkland,Columbus,FRA,PARK,NOS,Public,7.24621728,Columbus,39.9999077,-82.7851890
23234,Reynolds Crossing Park,Columbus,FRA,PARK,N,Public,4.41847434,Columbus,39.9813863,-82.8075635
23235,Vaugn Farm Parkland,Columbus,FRA,PARK,NOS,Public,4.14497861,Columbus,40.0624220,-83.1306339
23236,Haydens Crossing Park,Columbus,FRA,PARK,N,Public,10.7366965,Columbus,40.0558352,-83.1622444
23237,Camp Mary Orton,Township,FRA,RECREATION,SPU,Private,62.99811387,FCEO,40.1253819,-83.0264314
23247,White (Britton),Columbus,FRA,CEMETERY,CEM,Public,0.2624569,FCA,40.0050149,-83.0899731
23249,M. Wilcox Gravestone,Dublin,FRA,CEMETERY,CEM,Public,0.00200971,Dublin,40.0856518,-83.1526695
23250,Noah Rose,Township,FRA,CEMETERY,CEM,Public,0.02200856,FCA,39.8237588,-83.1445482
23251,Ferris,Dublin,FRA,CEMETERY,CEM,Public,0.01248735,FCA,40.1137684,-83.1097581
23252,Old Concord United Methodist Church,Township,FRA,CEMETERY,CEM,Public,0.69125448,FCA,39.8385418,-83.0726132
23253,Hoover,Grove City,FRA,CEMETERY,CEM,Public,0.02462286,Grove City,39.8878876,-83.0571453
23254,Miller Family,Columbus,FRA,CEMETERY,CEM,Public,0.1991894,FCA,40.1138106,-83.0427286
23255,Pontifical College Josephinum,Columbus,FRA,CEMETERY,CEM,Public,1.21938813,FCA,40.1185974,-83.0194944
23256,All Saints Evangelical Lutheran Church Columbarium,Worthington,FRA,CEMETERY,CEM,Public,2.34845684,FCA,40.1024379,-83.0164078
23257,Trinity Episcopal Church Columbarium,Columbus,FRA,CEMETERY,CEM,Public,0.32829719,FCA,39.9623251,-82.9974561
23258,Williams,Township,FRA,CEMETERY,CEM,Public,0.06538046,FCA,39.8122634,-82.9962966
23259,Decker,Township,FRA,CEMETERY,CEM,Public,0.07564809,FCA,39.8065959,-82.9695550
23260,Mifflin Presbyterian Columbarium,Gahanna,FRA,CEMETERY,CEM,Public,0.75038444,FCA,40.0184277,-82.8772362
23265,Rocky Fork Metro Park,Metro Parks,FRA,PARK,M,Public,183.12477279,Metro Parks,40.1183410,-82.8469531
23266,Long Rd Wetland Connector,Columbus,FRA,PARK,M,Public,0.43709704,Columbus,39.8978421,-82.8143692
23267,Alum Creek Trail,Columbus,FRA,PARK,M,Public,2.27366195,Metro Parks,39.9468855,-82.9426195
23268,Alum Creek Trail,Columbus,FRA,PARK,M,Public,1.84085956,Metro Parks,39.9356177,-82.9339072
23269,Alum Creek Trail,Columbus,FRA,PARK,M,Public,0.83904044,Metro Parks,39.9443392,-82.9412008
23270,Alum Creek Trail,Columbus,FRA,PARK,M,Public,1.03279157,Metro Parks,39.9317765,-82.9320546
23271,Boehnke Nature Preserve,Metro Parks,FRA,PARK,PRES,Private,11.67940219,Metro Parks,40.0374512,-82.8325139
23272,Boehnke Nature Preserve,Metro Parks,FRA,PARK,PRES,Private,10.88119174,Metro Parks,40.0374776,-82.8309688
23273,Blacklick Woods Metro Park,Metro Parks,FRA,PARK,M,Public,7.55075035,Metro Parks,39.9436800,-82.7976311
23274,Longwood Wetland Park,Columbus,FRA,PARK,M,Public,0.3474788,Metro Parks,39.9012749,-82.8171580
23275,Blacklick Creek Greenway Trail,Metro Parks,FRA,PARK,M,Public,1.41312987,Metro Parks,39.8898446,-82.8642957
23276,Jefferson Community Park,Jefferson Twp,FRA,PARK,C,Public,41.50428932,Jefferson Twp,40.0456307,-82.7980409
23419,Lockbourne Clean Ohio,Columbus,FRA,PARK,CON,Public,44.47396814,Columbus,39.8131201,-82.9697139
23420,Broad Street Parkland,Columbus,FRA,PARK,PRES,Public,30.46869516,Columbus,39.9483818,-83.1691137
23421,Clover-Kenney Park,Columbus,FRA,PARK,CON,Public,13.90115506,Columbus,40.0063825,-83.1714258
23422,Quarry Pointe B Parkland,Columbus,FRA,PARK,N,Public,2.38429805,Columbus,40.0168909,-83.1045431
23423,Quarry Pointe C Parkland,Columbus,FRA,PARK,N,Public,3.67188318,Columbus,40.0188421,-83.1064044
23424,Scioto Peninsula Parkland,Columbus,FRA,PARK,SPU,Public,9.81199454,Columbus,39.9577802,-83.0083153
23429,Highbluffs Park,Columbus,FRA,PARK,N,Public,3.26519419,Columbus,40.1333431,-83.0178710
23430,Big Walnut Corridor,Columbus,FRA,PARK,CON,Public,10.25440321,Columbus,39.9117089,-82.8756555
23431,Igel/Alum Creek Water Dedication,Columbus,FRA,PARK,N,Public,4.33836096,Columbus,39.9268301,-82.9331258
23432,Livingston/1-70 Parkland,Columbus,FRA,PARK,C,Public,23.24043811,Columbus,39.9410044,-82.9377639
23433,Alum Creek Dr N Of Livingston Ave,Columbus,FRA,PARK,N,Public,4.4450169,Columbus,39.9512916,-82.9430301
23434,Alum Creek/Handford Parkland,Columbus,FRA,PARK,N,Public,0.64918666,Columbus,39.9548264,-82.9429007
23435,Ohio Ave Street Park,Columbus,FRA,PARK,N,Public,0.34165174,Columbus,39.9672532,-82.9699512
23436,Sader Park,Columbus,FRA,PARK,N,Public,0.0847174,Columbus,39.9807917,-83.0077583
23437,New Beginnings Park,Columbus,FRA,PARK,N,Public,0.75129581,Columbus,39.9880358,-82.9792356
23438,Milo-Grogan Expansion,Columbus,FRA,PARK,N,Public,0.61198819,Columbus,39.9818185,-82.9804389
23440,Majestic Paint Parkland,Columbus,FRA,PARK,N,Public,4.72906268,Columbus,39.9874513,-82.9449563
23441,Hamilton & Spring Park,Columbus,FRA,PARK,N,Public,0.2387269,Columbus,39.9685620,-82.9823760
23442,Southside Park,Columbus,FRA,PARK,N,Public,4.88252179,Columbus,39.9171347,-82.9811821
23443,Sugar Run Parkland,Columbus,FRA,PARK,CON,Public,8.31605225,Columbus,40.0941753,-82.8274285
23444,Cannongate Alum Creek Parkland,Columbus,FRA,PARK,CON,Public,4.0236723,Columbus,40.0764767,-82.9193745
23445,Sharon Meadows Park,Columbus,FRA,PARK,C,Public,10.44371076,Columbus,40.0735933,-83.0099973
23446,Olentangy-Broadmeadows Trail,Columbus,FRA,PARK,N,Public,0.37060051,Columbus,40.0739207,-83.0342589
23447,Hayden Run Trail Parkland,Columbus,FRA,PARK,CON,Public,8.16309433,Columbus,40.0542468,-83.1700418
23448,Georgesville Green Parkland,Columbus,FRA,PARK,PRES,Public,8.05752792,Columbus,39.9333457,-83.1173965
23449,Big Run Park,Columbus,FRA,PARK,R,Public,272.90443515,Columbus,39.9243352,-83.1058677
23450,Creekview Parkland,Columbus,FRA,PARK,NOS,Public,7.43520066,Columbus,39.9226351,-83.0810869
23451,Rocky Creek Parkland,Columbus,FRA,PARK,CON,Public,6.08264751,Columbus,39.9244415,-83.0873562
23452,Sd-20,Columbus,FRA,PARK,CON,Public,5.27622773,Columbus,39.9762816,-83.0634708
23453,Scioto River Parkland,Columbus,FRA,PARK,CON,Public,0.21213774,Columbus,39.9702276,-83.0422182
23454,Brevoort Park,Columbus,FRA,PARK,N,Public,2.79878446,Columbus,40.0364158,-83.0015548
23455,Stonecliff Parkland,Columbus,FRA,PARK,N,Public,12.24397154,Columbus,40.0164728,-82.9389368
23456,Rocky Fork Metro Park,Metro Parks,FRA,PARK,M,Public,240.19039478,Metro Parks,40.1225203,-82.8152302
23457,Gender Road Parkland,Columbus,FRA,PARK,PRES,Public,31.98797566,Columbus,39.8954942,-82.8221239
23458,Portman Park,Columbus,FRA,PARK,C,Public,11.37907305,Columbus,39.9107525,-82.8065542
23459,Shady Lane Park,Columbus,FRA,PARK,N,Public,1.32584794,Columbus,39.9467339,-82.8719877
23460,Big Walnut - Ottowa Parkland,Columbus,FRA,PARK,CON,Public,1.38744576,Columbus,39.9566173,-82.8526257
23462,Big Walnut Greenway,Columbus,FRA,PARK,M,Public,35.16052282,Metro Parks,40.0862682,-82.8903638
23463,Memorial,Grandview Heights,FRA,PARK,N,Public,0.39956872,FCA,39.9830057,-83.0355239
23464,Parkway Mini,Grandview Heights,FRA,PARK,N,Public,0.1889031,FCA,39.9827112,-83.0338738
