OBJECTID,County,LocalParcelID,StateParcelID,Name,Situs Address All,Owner All,Mail Address,Mail State,AgencyName,Calculated Acreage,Auditor Link
37734,Tuscarawas,55-00505-000,39157-55-00505-000,39157 | 5500505000,STATE ROUTE 800  ,STATE OF OHIO - DIVISION OF HIGHWAYS,705 OAKWOOD DRIVE RAVENNA 41266,OH,TRANSPORTATION,0.0034151281916317,
37735,Tuscarawas,55-00509-000,39157-55-00509-000,39157 | 5500509000,STATE ROUTE 800  ,STATE OF OHIO - DIVISION OF HIGHWAYS,705 OAKWOOD DRIVE RAVENNA 41266,OH,TRANSPORTATION,0.156251859019318,
37736,Tuscarawas,55-00513-000,39157-55-00513-000,39157 | 5500513000,STATE ROUTE 800  ,THE STATE OF OHIO,  ,,TRANSPORTATION,0.0654582602033743,
37737,Tuscarawas,55-00516-000,39157-55-00516-000,39157 | 5500516000,STATE ROUTE 800  ,STATE OF OHIO - DIVISION OF HIGHWAYS,  ,,TRANSPORTATION,0.140061538954956,
37738,Tuscarawas,55-00520-000,39157-55-00520-000,39157 | 5500520000,STATE ROUTE 800  ,STATE OF OHIO - DIVISION OF HIGHWAYS,  ,,TRANSPORTATION,0.540037902940453,
37739,Tuscarawas,56-00019-001,39157-56-00019-001,39157 | 5600019001,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD ST RABENNA 44266,OH,ROW,10.7166645239545,
37740,Tuscarawas,56-00556-003,39157-56-00556-003,39157 | 5600556003,NW ROY ANDREWS RD  ,STATE OF OHIO,705 OAKWOOD STREET RAVENNA 44266,OH,ROW,11.7483772783167,
37741,Tuscarawas,56-01093-003,39157-56-01093-003,39157 | 5601093003,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD RAVENNA 44266,OH,TRANSPORTATION,2.29294694165878,
37742,Tuscarawas,56-01550-001,39157-56-01550-001,39157 | 5601550001,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD STREET RAVENNA 44266,OH,TRANSPORTATION,0.101274865046503,
37743,Tuscarawas,58-01429-000,39157-58-01429-000,39157 | 5801429000,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD ST RAVENNA 44266,OH,ROW,7.6765592729188,
37744,Tuscarawas,58-01433-000,39157-58-01433-000,39157 | 5801433000,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD ST RAVENNA 44266,OH,ROW,9.18690317216837,
37745,Tuscarawas,10-01466-001,39157-10-01466-001,39157 | 1001466001,STATE ROUTE 39  ,STATE OF OHIO (ODOT),2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.132228205297648,
37746,Tuscarawas,10-01469-001,39157-10-01469-001,39157 | 1001469001,STATE ROUTE 39  ,STATE OF OHIO (ODOT),2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,0.290949046060528,
37747,Tuscarawas,59-01464-000,39157-59-01464-000,39157 | 5901464000,SE STATE ROUTE 250  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,1.2599534728055,
37748,Tuscarawas,59-01472-000,39157-59-01472-000,39157 | 5901472000,SE STATE ROUTE 250  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,11.4682609757874,
37749,Tuscarawas,59-01475-000,39157-59-01475-000,39157 | 5901475000,SE STATE ROUTE 250  ,STATE OF OHIO,"GARDNER RICHARD CAROLYN
PO BOX 207 JACKSONVILLE 45740-0207",OH,TRANSPORTATION,6.29701307395915,
37750,Tuscarawas,59-01479-000,39157-59-01479-000,39157 | 5901479000,SE STATE ROUTE 250  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,7.28582776430443,
37751,Tuscarawas,10-01530-002,39157-10-01530-002,39157 | 1001530002,NW SUNSET DR  ,STATE OF OHIO DEPARTMENT OF TRANSPORTATION,2088 S ARLINGTON RD AKRON 44306,OH,ROW,0.0594938111872348,
37752,Tuscarawas,60-00167-000,39157-60-00167-000,39157 | 6000167000,SE STATE ROUTE 800  ,STATE OF OHIO,  ,,ROW,0.131088146297553,
37753,Tuscarawas,10-01584-001,39157-10-01584-001,39157 | 1001584001,STATE ROUTE 39  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.235025475763344,
37754,Tuscarawas,10-01762-003,39157-10-01762-003,39157 | 1001762003,NW STATE ROUTE 39  ,STATE OF OHIO DEPT OF TRANSPORTATION,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,0.28500856518165,
37755,Tuscarawas,10-02251-001,39157-10-02251-001,39157 | 1002251001,W THIRD ST  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,0.147069243878328,
37756,Tuscarawas,68-00996-000,39157-68-00996-000,39157 | 6800996000,NW STATE ROUTE 93  ,STATE OF OHIO,  ,,ROW,0.877327759124761,
37757,Tuscarawas,68-01001-000,39157-68-01001-000,39157 | 6801001000,NW KAYLOR RD REAR  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,NATURAL RESOURCES,58.4633319477964,
37758,Tuscarawas,68-01090-000,39157-68-01090-000,39157 | 6801090000,NW DUNDEE WILMOT RD  ,STATE OF OHIO-DEPT OF NATURAL RESOURCES,2045 MORSE RD COLUMBUS 43229-6605,OH,NATURAL RESOURCES,11.7369475255011,
37759,Tuscarawas,68-01094-000,39157-68-01094-000,39157 | 6801094000,NW CAMP RD  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,NATURAL RESOURCES,39.133218995386,
37760,Tuscarawas,68-01098-000,39157-68-01098-000,39157 | 6801098000,NW DUNDEE WILMOT RD  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,NATURAL RESOURCES,1.31011153427873,
37761,Tuscarawas,43-00284-001,39157-43-00284-001,39157 | 4300284001,S BROADWAY  ,STATE OF OHIO,  ,,TRANSPORTATION,0.0341771010030517,
37762,Tuscarawas,43-05272-001,39157-43-05272-001,39157 | 4305272001,SW COMMERCIAL AVE  ,THE STATE OF OHIO, COLUMBUS 43215,OH,TRANSPORTATION,0.00504522772830186,
37763,Tuscarawas,43-07308-000,39157-43-07308-000,39157 | 4307308000,1994 E HIGH AVE  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,7.02710630577283,
37764,Tuscarawas,43-07323-000,39157-43-07323-000,39157 | 4307323000,S BROADWAY  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.284260426192311,
37765,Tuscarawas,43-07327-000,39157-43-07327-000,39157 | 4307327000,499 S BROADWAY  ,STATE OF OHIO,  ,,TRANSPORTATION,1.41558101624118,
37766,Tuscarawas,43-07390-000,39157-43-07390-000,39157 | 4307390000,S BROADWAY  ,STATE OF OHIO,  ,,TRANSPORTATION,0.00861102706632421,
37767,Tuscarawas,43-07708-001,39157-43-07708-001,39157 | 4307708001,SE REISER AVE  ,STATE OF OHIO (O.D.O.T),705 OAKWOOD ST RAVENNA 44266,OH,ROW,2.25945648050111,
37768,Tuscarawas,10-00002-001,39157-10-00002-001,39157 | 1000002001,NW STATE ROUTE 39  ,STATE OF OHIO DEPARTMENT OF TRANSPORTATION,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,0.239360064461244,
37769,Tuscarawas,43-08241-000,39157-43-08241-000,39157 | 4308241000,RT 250  ,STATE OF OHIO - THE,  ,,ROW,0.573218756036258,
37770,Tuscarawas,43-08244-000,39157-43-08244-000,39157 | 4308244000,GRAFF RD  ,STATE OF OHIO,  ,,ROW,1.57955841851071,
37771,Tuscarawas,43-08248-000,39157-43-08248-000,39157 | 4308248000,STATE ROUTE 250  ,STATE OF OHIO - GERALD GRAFF,  ,,TRANSPORTATION,0.406379138954439,
37772,Tuscarawas,10-00081-001,39157-10-00081-001,39157 | 1000081001,NW STATE ROUTE 516  ,STATE OF OHIO DEPARTMENT OF TRANSPORTATION,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.0674076479978574,
37773,Tuscarawas,43-08286-000,39157-43-08286-000,39157 | 4308286000,SW BLAKE AVE  ,STATE OF OHIO,  ,,TRANSPORTATION,0.00820331648068029,
37774,Tuscarawas,43-08424-000,39157-43-08424-000,39157 | 4308424000,NW 4TH ST  ,STATE OF OHIO,PO BOX 899 COLUMBUS 43216-0899,OH,TRANSPORTATION,0.000717746920067006,
37775,Tuscarawas,43-08491-000,39157-43-08491-000,39157 | 4308491000,1894 E HIGH AVE  ,EAST CENTRAL OHIO EDUCATIONAL SERVICE CENTER,834 EAST HIGH AVENUE NEW PHILADELPHIA 44663,OH,ROW,1.0170306644591,
37776,Tuscarawas,44-01032-000,39157-44-01032-000,39157 | 4401032000,STATE ROUTE 36  ,STATE OF OHIO - ROY DORSEY,  ,,TRANSPORTATION,0.380624433013294,
37777,Tuscarawas,44-01036-000,39157-44-01036-000,39157 | 4401036000,STATE ROUTE 36  ,STATE OF OHIO - HERMAN GATTEN,  ,,ROW,0.51093395244588,
37778,Tuscarawas,44-01039-000,39157-44-01039-000,39157 | 4401039000,I- 77  ,STATE OF OHIO - CATHLEEN HUTCHISON,  ,,ROW,1.23018935844594,
37779,Tuscarawas,44-01043-000,39157-44-01043-000,39157 | 4401043000,STATE ROUTE 36  ,STATE OF OHIO - HERMAN RIGGS,  ,,TRANSPORTATION,0.0255478669692924,
37780,Tuscarawas,44-01049-000,39157-44-01049-000,39157 | 4401049000,I 77  ,STATE OF OHIO - JAMES E SHALOSKY,  ,,TRANSPORTATION,0.156168266924106,
37781,Tuscarawas,44-01054-000,39157-44-01054-000,39157 | 4401054000,STATE ROUTE 36  ,STATE OF OHIO - JOHN DAVIS,  ,,TRANSPORTATION,0.479634550296587,
37782,Tuscarawas,44-01058-000,39157-44-01058-000,39157 | 4401058000,STATE ROUTE 36  ,STATE OF OHIO - OLIVE I MEDLEY,  ,,ROW,4.62303071243013,
37783,Tuscarawas,44-01061-000,39157-44-01061-000,39157 | 4401061000,STATE ROUTE 36  ,STATE OF OHIO - NEWCOMERSTOWN WATER WORKS,  ,,TRANSPORTATION,0.0917481440630211,
37784,Tuscarawas,44-01065-000,39157-44-01065-000,39157 | 4401065000,STATE ROUTE 36  ,STATE OF OHIO - RAY W STAHL,  ,,TRANSPORTATION,0.424123521949067,
37785,Tuscarawas,44-01069-000,39157-44-01069-000,39157 | 4401069000,STATE ROUTE 36  ,STATE OF OHIO - CLAUDE L HINDS,  ,,TRANSPORTATION,6.53304261205472,
37786,Tuscarawas,44-01074-000,39157-44-01074-000,39157 | 4401074000,STATE ROUTE 36  ,THE STATE OF OHIO,  ,,TRANSPORTATION,2.79486508851814,
37787,Tuscarawas,44-01079-000,39157-44-01079-000,39157 | 4401079000,STATE ROUTE 36  ,STATE OF OHIO - BEATRICE RIDGLEY,705 OAKWOOD DRIVE RAVENNA 41266,OH,ROW,7.87550154674965,
37788,Tuscarawas,44-01083-000,39157-44-01083-000,39157 | 4401083000,STATE ROUTE 36  ,STATE OF OHIO - CURTIS JUDY,  ,,ROW,4.77610038543177,
37789,Tuscarawas,44-01087-000,39157-44-01087-000,39157 | 4401087000,I- 77  ,STATE OF OHIO - CLYDE D CARRUTHERS,  ,,ROW,14.4228446031942,
37790,Tuscarawas,44-01094-000,39157-44-01094-000,39157 | 4401094000,I- 77  ,STATE OF OHIO - CHARLES B MITCHELL,  ,,ROW,8.58650530985288,
37791,Tuscarawas,44-01098-000,39157-44-01098-000,39157 | 4401098000,SW STATE ROUTE 36  ,STATE OF OHIO - GEORGE ROGER WILLIS,  ,,ROW,5.23090254546459,
37792,Tuscarawas,44-01104-000,39157-44-01104-000,39157 | 4401104000,STATE ROUTE 36  ,THE OHIO DEPARTMENT OF HIGHWAYS,2201 REISER AVE SE NEW PHILADELPHIA 44663-3333,OH,ROW,1.56010670346011,
37793,Tuscarawas,10-00275-001,39157-10-00275-001,39157 | 1000275001,STATE ROUTE 39  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,2.13124622010257,
37794,Tuscarawas,44-01401-000,39157-44-01401-000,39157 | 4401401000,ST RT 258  ,STATE OF OHIO - DIVISION OF HIGHWAYS,  ,,TRANSPORTATION,0.315460646145842,
37795,Tuscarawas,45-02223-000,39157-45-02223-000,39157 | 4502223000,STATE ROUTE 258  ,STATE OF OHIO,  ,,ROW,0.357309424077649,
37796,Tuscarawas,45-02228-000,39157-45-02228-000,39157 | 4502228000,RIVER BANK ALLEY J  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TBD,0.609721510300092,
37797,Tuscarawas,45-02234-000,39157-45-02234-000,39157 | 4502234000,N COLLEGE ST  ,STATE OF OHIO,  ,,TRANSPORTATION,0.0113798801992293,
37798,Tuscarawas,45-02239-000,39157-45-02239-000,39157 | 4502239000,STATE ROUTE 258  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,0.807648529381205,
37799,Tuscarawas,45-02243-000,39157-45-02243-000,39157 | 4502243000,STATE ROUTE 36  ,STATE OF OHIO,  ,,ROW,0.502756641628708,
37800,Tuscarawas,45-02250-000,39157-45-02250-000,39157 | 4502250000,STATE ROUTE 36  ,STATE OF OHIO,  ,,TRANSPORTATION,0.112382843928381,
37801,Tuscarawas,45-02254-000,39157-45-02254-000,39157 | 4502254000,STATE ROUTE 36  ,STATE OF OHIO,  ,,ROW,0.853640889984733,
37802,Tuscarawas,45-02258-000,39157-45-02258-000,39157 | 4502258000,SCOTT DR  ,STATE OF OHIO,  ,,TRANSPORTATION,0.081096234814554,
37803,Tuscarawas,45-02262-000,39157-45-02262-000,39157 | 4502262000,N COLLEGE ST  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.640537235387378,
37804,Tuscarawas,10-00648-001,39157-10-00648-001,39157 | 1000648001,STATE ROUTE 39  ,STATE OF OHIO DEPARTMENT OF TRANSPORTATION,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.0223650177988623,
37805,Tuscarawas,50-00689-000,39157-50-00689-000,39157 | 5000689000,STATE ROUTE 36  ,STATE OF OHIO,  ,,ROW,1.21613910143436,
37806,Tuscarawas,50-00700-000,39157-50-00700-000,39157 | 5000700000,I- 77  ,STATE OF OHIO,  ,,ROW,0.617385769546096,
37807,Tuscarawas,50-00704-000,39157-50-00704-000,39157 | 5000704000,I -77  ,STATE OF OHIO - DEPT OF HIGHWAYS,  ,,ROW,2.40122275513141,
37808,Tuscarawas,50-00708-000,39157-50-00708-000,39157 | 5000708000,I -77  ,STATE OF OHIO,  ,,ROW,20.5649972050693,
37809,Tuscarawas,50-00712-000,39157-50-00712-000,39157 | 5000712000,STATE ROUTE 36  ,THE OHIO DEPT OF HIGHWAYS,2201 REISER AVE SE NEW PHILADELPHIA 44663-3333,OH,TRANSPORTATION,0.0882759037945668,
37810,Tuscarawas,51-00796-000,39157-51-00796-000,39157 | 5100796000,I- 77  ,STATE OF OHIO,  ,,ROW,2.06165635925142,
37811,Tuscarawas,51-00802-000,39157-51-00802-000,39157 | 5100802000,I- 77  ,STATE OF OHIO,  ,,TRANSPORTATION,0.211640598703713,
37812,Tuscarawas,51-00806-000,39157-51-00806-000,39157 | 5100806000,I- 77  ,STATE OF OHIO - (CURTIS L DAVIS),  ,,TRANSPORTATION,1.97972491796515,
37813,Tuscarawas,51-00810-000,39157-51-00810-000,39157 | 5100810000,I- 77  ,STATE OF OHIO - (ROBERT DIETRICH),  ,,ROW,18.4462379302534,
37814,Tuscarawas,51-00814-000,39157-51-00814-000,39157 | 5100814000,I- 77  ,STATE OF OHIO - (J P HARDING),  ,,ROW,12.323268503454,
37815,Tuscarawas,51-00818-000,39157-51-00818-000,39157 | 5100818000,I- 77  ,STATE OF OHIO,  ,,ROW,3.32573023744489,
37816,Tuscarawas,51-00822-000,39157-51-00822-000,39157 | 5100822000,I -77  ,STATE OF OHIO,  ,,ROW,10.1347604696133,
37817,Tuscarawas,51-00825-000,39157-51-00825-000,39157 | 5100825000,I- 77  ,STATE OF OHIO,  ,,ROW,18.6588780134551,
37818,Tuscarawas,51-00829-000,39157-51-00829-000,39157 | 5100829000,I -77  ,STATE OF OHIO,  ,,ROW,8.50184445909208,
37819,Tuscarawas,51-00869-000,39157-51-00869-000,39157 | 5100869000,STATE ROUTE 36  ,OHIO DEPARTMENT OF TRANSPORTATION,2201 REISER AVE NEW PHILADELPHIA 44663,OH,TRANSPORTATION,2.58429451702084,
37820,Tuscarawas,53-00890-000,39157-53-00890-000,39157 | 5300890000,STATE ROUTE 800  ,STATE OF OHIO - THE,  ,,ROW,2.29202804058945,
37821,Tuscarawas,53-00901-000,39157-53-00901-000,39157 | 5300901000,NE STATE ROUTE 800  ,STATE OF OHIO,"SMITHVILLE UNITED METH
243 N MILTON ST SMITHVILLE 44677",OH,TRANSPORTATION,2.40027444919151,
37822,Tuscarawas,53-00911-000,39157-53-00911-000,39157 | 5300911000,NE STATE ROUTE 800  ,STATE OF OHIO - THE,  ,,TRANSPORTATION,0.619929148668564,
37823,Tuscarawas,10-00988-001,39157-10-00988-001,39157 | 1000988001,STATE ROUTE 39  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.321689115620966,
37824,Tuscarawas,54-00885-000,39157-54-00885-000,39157 | 5400885000,STATE ROUTE 212  ,THE STATE OF OHIO,  ,,TRANSPORTATION,17.772030730577,
37825,Tuscarawas,10-01076-001,39157-10-01076-001,39157 | 1001076001,N TUSCARAWAS AVE  ,STATE OF OHIO DEPT OF TRANSPORTATION,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,0.0716498866567237,
37826,Tuscarawas,55-00499-000,39157-55-00499-000,39157 | 5500499000,STATE ROUTE 800  ,THE STATE OF OHIO,  ,,TRANSPORTATION,0.0624555329403812,
37827,Tuscarawas,55-00503-000,39157-55-00503-000,39157 | 5500503000,STATE ROUTE 800  ,THE STATE OF OHIO,  ,,TRANSPORTATION,0.0153700040545777,
37828,Tuscarawas,55-00506-000,39157-55-00506-000,39157 | 5500506000,STATE ROUTE 800  ,THE STATE OF OHIO,  ,,TRANSPORTATION,0.0455341973613038,
37829,Tuscarawas,55-00510-000,39157-55-00510-000,39157 | 5500510000,STATE ROUTE 800  ,THE STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.155134626577371,
37830,Tuscarawas,55-00517-000,39157-55-00517-000,39157 | 5500517000,STATE ROUTE 800  ,THE STATE OF OHIO,  ,,ROW,0.11379444677712,
37831,Tuscarawas,55-00521-000,39157-55-00521-000,39157 | 5500521000,STATE ROUTE 800  ,STATE OF OHIO - DIVISION OF HIGHWAYS,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.0556884347777524,
37832,Tuscarawas,55-00525-000,39157-55-00525-000,39157 | 5500525000,STATE ROUTE 800  ,THE STATE OF OHIO,  ,,ROW,1.11586791484242,
37833,Tuscarawas,56-00197-001,39157-56-00197-001,39157 | 5600197001,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD RAVENNA 44266,OH,ROW,18.5060529838767,
37834,Tuscarawas,56-00275-000,39157-56-00275-000,39157 | 5600275000,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD ST RAVENNA 44266,OH,TRANSPORTATION,1.03991258734759,
37835,Tuscarawas,56-00771-001,39157-56-00771-001,39157 | 5600771001,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD STREET RAVENNA 44266,OH,TRANSPORTATION,0.115624267748528,
37836,Tuscarawas,56-01098-001,39157-56-01098-001,39157 | 5601098001,SHILLING HILL RD  ,STATE OF OHIO ODOT,705 OAKWOOD ST RAVENNA 44266,OH,TRANSPORTATION,0.161914428143884,
37837,Tuscarawas,56-01499-001,39157-56-01499-001,39157 | 5601499001,STATE ROUTE 39  ,STATE OF OHIO,705 OAKWOOD STREET RAVENNA 44266,OH,TRANSPORTATION,0.223324041401393,
37838,Tuscarawas,10-01252-000,39157-10-01252-000,39157 | 1001252000,2620 NW SCHNEIDERS CROSSING RD  ,STATE OF OHIO DEPARTMENT OF TRANSPORTATION,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,1.25476094575673,
37839,Tuscarawas,58-01430-000,39157-58-01430-000,39157 | 5801430000,STATE ROUTE 39  ,STATE OF OHIO (O.D.O.T.),705 OAKWOOD ST RAVENNA 44266,OH,TRANSPORTATION,0.153040683831718,
37840,Tuscarawas,10-01487-001,39157-10-01487-001,39157 | 1001487001,NW STATE ROUTE 39  ,STATE OF OHIO DEPT OF TRANSPORTATION,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,0.185916917087257,
37841,Tuscarawas,59-01467-000,39157-59-01467-000,39157 | 5901467000,STATE ROUTE 800  ,STATE OF OHIO,  ,,ROW,1.10079080147729,
37842,Tuscarawas,59-01476-000,39157-59-01476-000,39157 | 5901476000,SE STATE ROUTE 250  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,1.99814182948027,
37843,Tuscarawas,59-01480-000,39157-59-01480-000,39157 | 5901480000,SE STATE ROUTE 250 REAR  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,7.47951303139496,
37844,Tuscarawas,60-00168-000,39157-60-00168-000,39157 | 6000168000,SE STATE ROUTE 250  ,STATE OF OHIO,  ,,ROW,0.800519779013245,
37845,Tuscarawas,10-01583-001,39157-10-01583-001,39157 | 1001583001,STATE ROUTE 39  ,STATE OF OHIO (O.D.O.T),2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.134715390660529,
37846,Tuscarawas,62-01652-000,39157-62-01652-000,39157 | 6201652000,NE STATE ROUTE 212  ,THE STATE OF OHIO,  ,,TRANSPORTATION,0.405226993347955,
37847,Tuscarawas,62-01660-000,39157-62-01660-000,39157 | 6201660000,NE STATE ROUTE 212  ,THE STATE OF OHIO,  ,,TRANSPORTATION,0.137218930573422,
37848,Tuscarawas,10-01816-000,39157-10-01816-000,39157 | 1001816000,SCHNEIDERS CROSSING RD  ,STATE OF OHIO DEPARTMENT OF TRANSPORTATION,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,14.1318125990751,
37849,Tuscarawas,10-01986-002,39157-10-01986-002,39157 | 1001986002,NW STATE ROUTE 39  ,STATE OF OHIO (ODOT),2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.234620741107786,
37850,Tuscarawas,63-02112-000,39157-63-02112-000,39157 | 6302112000,SE STATE ROUTE 416  ,OHIO DEPT OF HIGHWAYS,2201 REISER AVE SE NEW PHILADELPHIA 44663-3333,OH,ROW,5.77193025161674,
37851,Tuscarawas,68-00619-004,39157-68-00619-004,39157 | 6800619004,NW STATE ROUTE 93  ,OHIO DEPARTMENT OF TRANSPORTATION,2201 REISER AVE SE NEW PHILADELPHIA 44663-3333,OH,ROW,3.64581050734727,
37852,Tuscarawas,68-01002-000,39157-68-01002-000,39157 | 6801002000,NW DUNDEE WILMOT RD  ,STATE OF OHIO--,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,NATURAL RESOURCES,67.4124773599702,
37853,Tuscarawas,68-01091-000,39157-68-01091-000,39157 | 6801091000,NW DUNDEE WILMOT RD  ,STATE OF OHIO-DEPT OF NATURAL RESOURCES,2045 MORSE RD COLUMBUS 43229-6605,OH,NATURAL RESOURCES,130.565061734076,
37854,Tuscarawas,71-01212-000,39157-71-01212-000,39157 | 7101212000,1-77  ,STATE OF OHIO,  ,,TRANSPORTATION,2.1389314122344,
37855,Tuscarawas,71-01216-000,39157-71-01216-000,39157 | 7101216000,I- 77  ,STATE OF OHIO,  ,,ROW,1.27916855631477,
37856,Tuscarawas,71-01220-000,39157-71-01220-000,39157 | 7101220000,1-77  ,STATE OF OHIO,  ,,ROW,5.78048992957634,
37857,Tuscarawas,71-01223-000,39157-71-01223-000,39157 | 7101223000,1-77  ,STATE OF OHIO,  ,,TRANSPORTATION,1.29462959361214,
37858,Tuscarawas,71-01227-000,39157-71-01227-000,39157 | 7101227000,1-77  ,STATE OF OHIO,  ,,ROW,2.36461995519405,
37859,Tuscarawas,71-01234-000,39157-71-01234-000,39157 | 7101234000,1-77  ,STATE OF OHIO,  ,,ROW,6.91596323207964,
37860,Tuscarawas,71-01238-000,39157-71-01238-000,39157 | 7101238000,I- 77  ,STATE OF OHIO,"LEHMAN RICHARD RPART CHRI
689 MADISON ST NELSONVILLE 45764",OH,ROW,10.2274774135459,
37861,Tuscarawas,78-00451-000,39157-78-00451-000,39157 | 7800451000,SE STATE ROUTE 258  ,THE STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,2.66313167582467,
37862,Tuscarawas,10-02771-000,39157-10-02771-000,39157 | 1002771000,STATE ROUTE 39  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,0.405815704568175,
37863,Tuscarawas,10-03150-003,39157-10-03150-003,39157 | 1003150003,STATE ROUTE 39  ,STATE OF OHIO (ODOT),2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,ROW,3.34489536910956,
37864,Tuscarawas,43-05303-001,39157-43-05303-001,39157 | 4305303001,S BROADWAY  ,STATE OF OHIO,  ,,TRANSPORTATION,0.00767004993730865,
37865,Tuscarawas,43-05352-000,39157-43-05352-000,39157 | 4305352000,S BROADWAY  ,STATE OF OHIO,  ,,TRANSPORTATION,0.135608788393787,
37866,Tuscarawas,43-06757-000,39157-43-06757-000,39157 | 4306757000,S BROADWAY  ,STATE OF OHIO,  ,,TRANSPORTATION,0.036762410281939,
37867,Tuscarawas,43-06812-001,39157-43-06812-001,39157 | 4306812001,S BROADWAY  ,STATE OF OHIO,2088 S ARLINGTON RD COVENTRY TOWNSHIP 44306-4243,OH,TRANSPORTATION,0.168586727273093,
37868,Tuscarawas,43-07325-000,39157-43-07325-000,39157 | 4307325000,S BROADWAY  ,STATE OF OHIO DEPT OF HIGHWAYS,  ,,TRANSPORTATION,0.00860958006324321,
37869,Tuscarawas,43-07330-000,39157-43-07330-000,39157 | 4307330000,S BROADWAY  ,STATE OF OHIO,  ,,TRANSPORTATION,0.00427463034027338,
37870,Tuscarawas,43-07388-000,39157-43-07388-000,39157 | 4307388000,S BROADWAY  ,STATE OF OHIO,  ,,TRANSPORTATION,0.0382976601324535,
37871,Tuscarawas,43-08246-000,39157-43-08246-000,39157 | 4308246000,S BROADWAY  ,THE STATE OF OHIO,  ,,TRANSPORTATION,0.00242418180977082,
37872,Tuscarawas,43-08328-000,39157-43-08328-000,39157 | 4308328000,SE GRAFF RD  ,THE STATE OF OHIO,705 OAKWOOD ST RAVENNA 44266,OH,TRANSPORTATION,0.038039446296103,
